StageID,地圖名稱,怪物ID,怪物名稱,Pic,Lv,Type,終末樓層,代表X,代表Y,出生點數量,來源
218,法誡參道,14117,焚怒之火,5949,155,0x00000010,,4871,3972,15,mpc
218,法誡參道,14120,騰湧之水,5952,150,0x00000010,,5929,2985,15,mpc
218,法誡參道,14127,剎羽風靈,5947,160,0x00000010,,4727,3311,15,mpc
218,法誡參道,14140,鬼虎殺手,5440,165,0x00000002,,2658,2657,10,mpc
219,漆黑水路,14103,真知聖戰士,5935,145,0x00000001,,6820,2897,11,mpc
219,漆黑水路,14107,四相位靈尊,5733,165,0x00000001,,2498,2772,15,mpc
219,漆黑水路,14109,聖血戰虎,5938,150,0x00000020,,6833,2551,10,mpc
219,漆黑水路,14112,征軍駱駝,5941,140,0x00000080,,5800,1441,6,mpc
219,漆黑水路,14118,燎原火靈,5950,170,0x00000010,,1861,3324,10,mpc
219,漆黑水路,14121,掀濤水靈,5953,165,0x00000010,,1873,2905,10,mpc
219,漆黑水路,14124,激震土靈,5956,165,0x00000010,,1544,4262,6,mpc
219,漆黑水路,14127,剎羽風靈,5947,160,0x00000010,,6012,5097,11,mpc
219,漆黑水路,14139,夜鴆鱗莽,5735,160,0x00000040,,5312,4686,6,mpc
219,漆黑水路,14140,鬼虎殺手,5440,165,0x00000002,,5880,5378,6,mpc
219,漆黑水路,14141,黑池饜屍,5042,175,0x00000008,,2403,747,5,mpc
220,真知寺,14107,四相位靈尊,5733,165,0x00000001,,5897,3475,21,mpc
220,真知寺,14110,虎威戰神,5939,165,0x00000020,,4960,3376,10,mpc
220,真知寺,14113,波斯戰駱,5942,155,0x00000080,,2155,2119,8,mpc
220,真知寺,14115,真知聖御將,5944,170,0x00000001,,4079,1415,9,mpc
220,真知寺,14118,燎原火靈,5950,170,0x00000010,,5973,1737,10,mpc
220,真知寺,14121,掀濤水靈,5953,165,0x00000010,,5702,3231,15,mpc
220,真知寺,14124,激震土靈,5956,165,0x00000010,,4575,4938,10,mpc
220,真知寺,14127,剎羽風靈,5947,160,0x00000010,,2351,1889,10,mpc
220,真知寺,14141,黑池饜屍,5042,175,0x00000008,,5266,3092,11,mpc
220,真知寺,14142,真知神烈將,5958,180,0x00000001,,6817,425,5,mpc
221,萬識聖宮,14104,武皇查拉欽,5936,220,0x00000001,,6570,2008,1,mpc
221,萬識聖宮,14107,四相位靈尊,5733,165,0x00000001,,4395,4029,10,mpc
221,萬識聖宮,14110,虎威戰神,5939,165,0x00000020,,4247,4226,12,mpc
221,萬識聖宮,14113,波斯戰駱,5942,155,0x00000080,,3602,3238,8,mpc
221,萬識聖宮,14115,真知聖御將,5944,170,0x00000001,,3761,3436,11,mpc
221,萬識聖宮,14119,烈火聖靈,5951,185,0x00000010,,5388,1652,12,mpc
221,萬識聖宮,14122,瀚水聖靈,5954,180,0x00000010,,6659,1911,15,mpc
221,萬識聖宮,14125,搫土聖靈,5957,180,0x00000010,,4652,2653,11,mpc
221,萬識聖宮,14128,天風聖靈,5948,175,0x00000010,,4390,2385,11,mpc
221,萬識聖宮,14142,真知神烈將,5958,180,0x00000001,,3316,3325,10,mpc
221,萬識聖宮,14143,聖宮砂王龍,5896,190,0x00000400,,7625,777,8,mpc
221,萬識聖宮,14156,火元素神將,5534,190,0x00000010,,3973,3395,1,mpc
221,萬識聖宮,14157,水元素神將,5535,190,0x00000010,,4497,3616,1,mpc
221,萬識聖宮,14158,土元素神將,5536,190,0x00000010,,589,2747,1,mpc
221,萬識聖宮,14159,風元素神將,5537,190,0x00000010,,5911,5443,1,mpc
222,飛昇大廳,14116,真知四聖武皇,5945,255,0x00000001,,6913,4668,1,mpc
222,飛昇大廳,14144,真知太聖衛,5958,185,0x00000001,,2651,2439,12,mpc
222,飛昇大廳,14145,彪虎古戰神,5939,190,0x00000020,,3671,1915,15,mpc
222,飛昇大廳,14146,神御輝鎧駝,5942,180,0x00000080,,2468,2538,11,mpc
222,飛昇大廳,14147,熾火真帝靈,5951,190,0x00000020,,4923,2749,9,mpc
222,飛昇大廳,14148,荒水真帝靈,5954,190,0x00000020,,5650,3073,11,mpc
222,飛昇大廳,14149,裂土真帝靈,5957,195,0x00000010,,5115,2889,9,mpc
222,飛昇大廳,14150,剎風真帝靈,5948,195,0x00000008,,4763,3013,9,mpc
222,飛昇大廳,14151,金冑聖象衛,5738,200,0x00000080,,5331,3015,5,mpc
222,飛昇大廳,14152,四聖位化神,5479,200,0x00000020,,6115,4100,1,mpc
222,飛昇大廳,14160,查拉欽,5936,255,0x00000001,,6892,4668,1,mpc
222,飛昇大廳,14161,無限之火,5573,170,0x00000010,,5301,1601,6,mpc
222,飛昇大廳,14162,無限之水,5307,170,0x00000010,,4510,861,6,mpc
222,飛昇大廳,14163,無限之土,5057,170,0x00000010,,7809,3115,5,mpc
222,飛昇大廳,14164,無限之風,5281,170,0x00000010,,7964,3252,5,mpc
223,真七寶仙境　壹,15333,〈仙露花精〉,5143,210,0x00000010,,6084,1870,2,mpc
223,真七寶仙境　壹,15334,〈松齡聖龜〉,5201,215,0x00000080,,5820,1709,2,mpc
223,真七寶仙境　壹,15335,〈步天敖犬〉,5273,220,0x00000080,,5411,1717,2,mpc
223,真七寶仙境　壹,15336,〈萬曆星將〉,5396,225,0x00000001,,5168,1835,2,mpc
223,真七寶仙境　壹,15337,〈幻月銀狼〉,5407,230,0x00001000,,4938,2007,2,mpc
223,真七寶仙境　壹,15338,〈岩羅角獸〉,5477,235,0x00000080,,6002,2173,2,mpc
223,真七寶仙境　壹,15339,〈妙捷跳鼠〉,5570,240,0x00000080,,5841,2270,2,mpc
223,真七寶仙境　壹,15340,〈霧隱忍武〉,5643,245,0x00000002,,5434,2316,2,mpc
223,真七寶仙境　壹,15341,〈來世象尊〉,5712,250,0x00000020,,5111,2336,2,mpc
223,真七寶仙境　壹,15342,〈問頂仙龍〉,5862,255,0x00000400,,4837,2331,2,mpc
223,真七寶仙境　壹,15343,《仙露花精》,5143,260,0x00000010,,2696,2586,2,mpc
223,真七寶仙境　壹,15344,《松齡聖龜》,5201,265,0x00000080,,2407,2387,2,mpc
223,真七寶仙境　壹,15345,《步天敖犬》,5273,270,0x00000080,,2625,2804,2,mpc
223,真七寶仙境　壹,15346,《萬曆星將》,5396,275,0x00000001,,2091,2369,2,mpc
223,真七寶仙境　壹,15347,《幻月銀狼》,5407,280,0x00001000,,2423,2995,2,mpc
223,真七寶仙境　壹,15348,《岩羅角獸》,5477,285,0x00000080,,2049,2960,2,mpc
223,真七寶仙境　壹,15349,《妙捷跳鼠》,5570,290,0x00000080,,1797,2936,2,mpc
223,真七寶仙境　壹,15350,《霧隱忍武》,5643,295,0x00000002,,1782,2422,2,mpc
223,真七寶仙境　壹,15351,《來世象尊》,5712,300,0x00000020,,1580,2800,2,mpc
223,真七寶仙境　壹,15352,《問頂仙龍》,5862,305,0x00000400,,1379,2702,2,mpc
223,真七寶仙境　壹,15353,【仙露花精】,5143,310,0x00000010,,5197,3800,2,mpc
223,真七寶仙境　壹,15354,【松齡聖龜】,5201,320,0x00000080,,5499,3676,2,mpc
223,真七寶仙境　壹,15355,【步天敖犬】,5273,330,0x00000080,,5722,3788,2,mpc
223,真七寶仙境　壹,15356,【萬曆星將】,5396,340,0x00000001,,5927,3693,2,mpc
223,真七寶仙境　壹,15357,【幻月銀狼】,5407,350,0x00001000,,6065,3834,2,mpc
223,真七寶仙境　壹,15358,【岩羅角獸】,5477,360,0x00000080,,6194,3679,2,mpc
223,真七寶仙境　壹,15359,【妙捷跳鼠】,5570,370,0x00000080,,6393,3823,2,mpc
223,真七寶仙境　壹,15360,【霧隱忍武】,5643,380,0x00000002,,6337,3448,2,mpc
223,真七寶仙境　壹,15361,【來世象尊】,5712,390,0x00000020,,6439,3583,2,mpc
223,真七寶仙境　壹,15362,【問頂仙龍】,5862,400,0x00000400,,6585,3495,2,mpc
224,真七寶仙境　貳,14261,<真知太聖衛>,5958,190,0x00000001,,2651,2439,12,mpc
224,真七寶仙境　貳,14262,<彪虎古戰神>,5939,195,0x00000020,,3671,1915,15,mpc
224,真七寶仙境　貳,14263,<神御輝鎧駝>,5942,185,0x00000080,,2468,2538,11,mpc
224,真七寶仙境　貳,14264,<熾火真帝靈>,5951,195,0x00000020,,4923,2749,9,mpc
224,真七寶仙境　貳,14265,<荒水真帝靈>,5954,195,0x00000020,,5650,3073,11,mpc
224,真七寶仙境　貳,14266,<裂土真帝靈>,5957,200,0x00000010,,5115,2889,9,mpc
224,真七寶仙境　貳,14267,<剎風真帝靈>,5948,200,0x00000008,,4763,3013,9,mpc
224,真七寶仙境　貳,14268,<金冑聖象衛>,5738,205,0x00000080,,5331,3015,5,mpc
224,真七寶仙境　貳,14269,<四聖位化神>,5479,205,0x00000020,,6115,4100,1,mpc
224,真七寶仙境　貳,14270,<查拉欽>,5936,255,0x00000001,,6892,4668,1,mpc
224,真七寶仙境　貳,14271,<無限之火>,5573,175,0x00000010,,5301,1601,6,mpc
224,真七寶仙境　貳,14272,<無限之水>,5307,175,0x00000010,,4509,862,6,mpc
224,真七寶仙境　貳,14273,<無限之土>,5057,175,0x00000010,,7809,3115,5,mpc
224,真七寶仙境　貳,14274,<無限之風>,5281,175,0x00000010,,7964,3252,5,mpc
224,真七寶仙境　貳,14277,<真知四聖武皇>,5945,255,0x00000001,,6913,4668,1,mpc
229,止戰邊境,14311,十字軍,6513,150,0x00000002,,4985,2639,14,mpc
229,止戰邊境,14314,黑袍魔女,6504,155,0x00000002,,4937,2298,10,mpc
229,止戰邊境,14320,赫丕族女,6519,160,0x00000020,,3690,1736,9,mpc
229,止戰邊境,14323,悍野獅,6510,165,0x00000080,,2057,1080,7,mpc
229,止戰邊境,14338,土之精靈,6531,165,0x00000010,,3410,1838,9,mpc
229,止戰邊境,14341,風之精靈,6522,160,0x00000010,,4788,1947,9,mpc
229,止戰邊境,14344,軍騎駱駝,6536,140,0x00000080,,3764,4943,10,mpc
229,止戰邊境,14345,波斯戰士,6537,145,0x00000001,,3353,5266,13,mpc
229,止戰邊境,14346,波斯猛將,6538,150,0x00000001,,6367,4100,13,mpc
230,豐穗平原,14311,十字軍,6513,150,0x00000002,,4584,2928,12,mpc
230,豐穗平原,14317,蜥蜴人,6501,160,0x00000020,,3856,4326,12,mpc
230,豐穗平原,14320,赫丕族女,6519,160,0x00000020,,6737,4869,12,mpc
230,豐穗平原,14323,悍野獅,6510,165,0x00000080,,5938,3020,10,mpc
230,豐穗平原,14326,惡魔,6507,175,0x00000004,,4441,452,9,mpc
230,豐穗平原,14329,銀鱗飛龍,6516,180,0x00000400,,5238,1046,5,mpc
230,豐穗平原,14335,水之精靈,6528,170,0x00000010,,5632,1843,22,mpc
230,豐穗平原,14378,黑袍魔女,6504,155,0x00000002,,6423,3392,10,mpc
231,血鴉嶺,14314,黑袍魔女,6504,155,0x00000002,,6509,2507,9,mpc
231,血鴉嶺,14317,蜥蜴人,6501,160,0x00000020,,6570,3311,10,mpc
231,血鴉嶺,14318,冷血狂蜥,6502,175,0x00000020,,1598,3018,7,mpc
231,血鴉嶺,14321,掠空兇翼,6520,175,0x00000020,,1065,3265,7,mpc
231,血鴉嶺,14326,惡魔,6507,175,0x00000004,,3408,912,9,mpc
231,血鴉嶺,14329,銀鱗飛龍,6516,180,0x00000400,,2840,2416,8,mpc
231,血鴉嶺,14335,水之精靈,6528,170,0x00000010,,6133,2506,10,mpc
231,血鴉嶺,14338,土之精靈,6531,165,0x00000010,,6591,2813,9,mpc
231,血鴉嶺,14347,詛咒骸骨兵,5030,175,0x00000008,,6800,3016,12,mpc
231,血鴉嶺,14348,亡骸弓箭手,5031,170,0x00000008,,4804,4023,12,mpc
231,血鴉嶺,14380,鬼后蘿絲,6554,190,0x00000002,,3328,672,1,mpc
232,靜默之丘,14312,聖十字軍,6514,165,0x00000002,,6800,2176,12,mpc
232,靜默之丘,14315,墮魔巫女,6505,170,0x00000002,,4483,2295,9,mpc
232,靜默之丘,14318,冷血狂蜥,6502,175,0x00000020,,2619,2076,9,mpc
232,靜默之丘,14321,掠空兇翼,6520,175,0x00000020,,2759,1535,9,mpc
232,靜默之丘,14324,歐陸雄獅,6511,180,0x00000080,,2456,2316,7,mpc
232,靜默之丘,14326,惡魔,6507,175,0x00000004,,5013,2244,12,mpc
232,靜默之丘,14329,銀鱗飛龍,6516,180,0x00000400,,2067,1652,9,mpc
232,靜默之丘,14332,火之精靈,6525,170,0x00000010,,4769,2443,9,mpc
232,靜默之丘,14336,原始水靈,6529,185,0x00000010,,4603,2120,8,mpc
232,靜默之丘,14341,風之精靈,6522,160,0x00000010,,7453,2797,9,mpc
233,擎空壁壘,14312,聖十字軍,6514,165,0x00000002,,7334,2222,12,mpc
233,擎空壁壘,14315,墮魔巫女,6505,170,0x00000002,,5927,4163,10,mpc
233,擎空壁壘,14321,掠空兇翼,6520,175,0x00000020,,3170,1571,12,mpc
233,擎空壁壘,14324,歐陸雄獅,6511,180,0x00000080,,2806,3393,10,mpc
233,擎空壁壘,14326,惡魔,6507,175,0x00000004,,6892,1738,10,mpc
233,擎空壁壘,14330,禍翼巨龍,6517,195,0x00000400,,1965,2952,7,mpc
233,擎空壁壘,14336,原始水靈,6529,185,0x00000010,,6873,2347,10,mpc
233,擎空壁壘,14342,原始風靈,6523,175,0x00000010,,8099,3265,10,mpc
233,擎空壁壘,14349,闇夜死神,6534,190,0x00000001,,3124,4042,9,mpc
233,擎空壁壘,14389,北海戰鬼基恩,6545,215,0x00000020,,4942,254,1,mpc
234,獅堡軍事區,14312,聖十字軍,6514,165,0x00000002,,4341,2657,12,mpc
234,獅堡軍事區,14315,墮魔巫女,6505,170,0x00000002,,5885,1447,10,mpc
234,獅堡軍事區,14318,冷血狂蜥,6502,175,0x00000020,,5784,4180,10,mpc
234,獅堡軍事區,14319,酷瘧蜥魔,6503,190,0x00000020,,1572,2621,10,mpc
234,獅堡軍事區,14324,歐陸雄獅,6511,180,0x00000080,,5301,2712,10,mpc
234,獅堡軍事區,14329,銀鱗飛龍,6516,180,0x00000400,,5630,2581,10,mpc
234,獅堡軍事區,14333,原始火靈,6526,185,0x00000010,,2780,3963,9,mpc
234,獅堡軍事區,14336,原始水靈,6529,185,0x00000010,,3325,4296,10,mpc
234,獅堡軍事區,14339,原始土靈,6532,180,0x00000010,,5912,2439,9,mpc
234,獅堡軍事區,14388,帝御飛龍維邦,6552,215,0x00000400,,995,5122,1,mpc
234,獅堡軍事區,14904,魏基,6571,225,0x00000001,,7969,5427,1,mpc
235,凱旋廣場,14313,神耀十字軍,6515,180,0x00000002,,4963,2740,12,mpc
235,凱旋廣場,14316,地獄女爵,6506,185,0x00000002,,3532,3080,9,mpc
235,凱旋廣場,14319,酷瘧蜥魔,6503,190,0x00000020,,6086,4547,11,mpc
235,凱旋廣場,14322,紫羽災后,6535,190,0x00000020,,5396,1408,9,mpc
235,凱旋廣場,14324,歐陸雄獅,6511,180,0x00000080,,5996,2234,9,mpc
235,凱旋廣場,14327,煉獄魔梟,6508,190,0x00000004,,801,2602,9,mpc
235,凱旋廣場,14330,禍翼巨龍,6517,195,0x00000400,,1737,3691,7,mpc
235,凱旋廣場,14334,神火領主,6527,200,0x00000010,,1354,2328,7,mpc
235,凱旋廣場,14340,神土領主,6533,195,0x00000010,,3443,3770,9,mpc
235,凱旋廣場,14343,神風領主,6524,190,0x00000010,,3928,3209,9,mpc
235,凱旋廣場,14381,十字總將普萊斯,6556,220,0x00000002,,515,899,1,mpc
235,凱旋廣場,14382,深紅史嘉列,6553,215,0x00000002,,778,1008,1,mpc
235,凱旋廣場,14383,蒼白達苟士,6555,215,0x00000001,,652,704,1,mpc
236,聖禱天廳,14313,神耀十字軍,6515,180,0x00000002,,7293,4950,9,mpc
236,聖禱天廳,14316,地獄女爵,6506,185,0x00000002,,4404,3114,7,mpc
236,聖禱天廳,14319,酷瘧蜥魔,6503,190,0x00000020,,7872,3827,7,mpc
236,聖禱天廳,14322,紫羽災后,6535,190,0x00000020,,4614,4039,7,mpc
236,聖禱天廳,14325,霸戰獅王,6512,195,0x00000080,,4920,3396,10,mpc
236,聖禱天廳,14327,煉獄魔梟,6508,190,0x00000004,,5404,3622,10,mpc
236,聖禱天廳,14331,冥府魘龍,6518,210,0x00000400,,3327,2652,10,mpc
236,聖禱天廳,14334,神火領主,6527,200,0x00000010,,1442,4026,9,mpc
236,聖禱天廳,14337,神水領主,6530,200,0x00000010,,6118,1576,10,mpc
236,聖禱天廳,14340,神土領主,6533,195,0x00000010,,6487,3405,9,mpc
236,聖禱天廳,14343,神風領主,6524,190,0x00000010,,4807,4389,7,mpc
236,聖禱天廳,14372,燬天女魔后,6521,255,0x00000020,,715,1045,1,mpc
236,聖禱天廳,14373,聖帝君士坦汀,6539,255,0x00000002,,884,999,1,mpc
237,神臨之地,14328,魔帝君士坦汀,6509,275,0x00000004,,1138,4273,1,mpc
237,神臨之地,14354,原罪十字軍,6540,205,0x00000002,,5782,2763,20,mpc
237,神臨之地,14355,煉獄淑女,6541,195,0x00000002,,6361,1523,10,mpc
237,神臨之地,14356,幻魔‧火鐮,6542,200,0x00000080,,7138,436,5,mpc
237,神臨之地,14357,幻魔‧海蛇,6543,200,0x00000040,,7691,1391,5,mpc
237,神臨之地,14358,米諾陶勒斯,6544,210,0x00000020,,6159,1636,10,mpc
237,神臨之地,14359,聖帝君士坦汀,6539,255,0x00000002,,5817,1837,1,mpc
237,神臨之地,14360,地獄蜥蜴人,6545,215,0x00000020,,7225,3778,7,mpc
237,神臨之地,14361,地獄鷹身女,6546,215,0x00000020,,6899,3625,7,mpc
237,神臨之地,14362,地獄狂獅王,6547,220,0x00000080,,7016,4089,7,mpc
237,神臨之地,14363,始魔梅非斯特,6558,245,0x00000004,,7920,4496,1,mpc
237,神臨之地,14364,傲慢之魔,6548,215,0x00000004,,2371,1283,7,mpc
237,神臨之地,14365,狂怒之魔,6549,215,0x00000004,,1480,719,7,mpc
237,神臨之地,14366,貪慾之魔,6550,220,0x00000004,,1569,1026,7,mpc
237,神臨之地,14367,始魔巴爾,6559,245,0x00000004,,690,550,1,mpc
237,神臨之地,14368,終末巨龍,6551,225,0x00000400,,2297,3359,7,mpc
237,神臨之地,14369,幻滅巨龍,6552,225,0x00000400,,1798,3573,5,mpc
239,修羅級神臨之地,14487,<原罪十字軍>,6540,210,0x00000002,,5782,2763,20,mpc
239,修羅級神臨之地,14488,<煉獄淑女>,6541,200,0x00000002,,6361,1523,10,mpc
239,修羅級神臨之地,14489,<幻魔‧火鐮>,6542,205,0x00000080,,7138,436,5,mpc
239,修羅級神臨之地,14490,<幻魔‧海蛇>,6543,205,0x00000040,,7691,1391,5,mpc
239,修羅級神臨之地,14491,<米諾陶勒斯>,6544,215,0x00000020,,6159,1636,10,mpc
239,修羅級神臨之地,14492,<聖帝君士坦汀>,6539,255,0x00000002,,5817,1837,1,mpc
239,修羅級神臨之地,14493,<地獄蜥蜴人>,6545,220,0x00000020,,7225,3778,7,mpc
239,修羅級神臨之地,14494,<地獄鷹身女>,6546,220,0x00000020,,6899,3625,7,mpc
239,修羅級神臨之地,14495,<地獄狂獅王>,6547,225,0x00000080,,7016,4089,7,mpc
239,修羅級神臨之地,14496,<始魔梅非斯特>,6558,250,0x00000004,,7920,4496,1,mpc
239,修羅級神臨之地,14497,<傲慢之魔>,6548,220,0x00000004,,2371,1283,7,mpc
239,修羅級神臨之地,14498,<狂怒之魔>,6549,220,0x00000004,,1480,719,7,mpc
239,修羅級神臨之地,14499,<貪慾之魔>,6550,225,0x00000004,,1569,1026,7,mpc
239,修羅級神臨之地,14500,<始魔巴爾>,6559,250,0x00000004,,690,550,1,mpc
239,修羅級神臨之地,14501,<終末巨龍>,6551,230,0x00000400,,2297,3359,7,mpc
239,修羅級神臨之地,14502,<幻滅巨龍>,6552,230,0x00000400,,1798,3573,5,mpc
239,修羅級神臨之地,14503,<魔帝君士坦汀>,6509,275,0x00000004,,1138,4273,1,mpc
240,登龍道,14541,魔劍子,6565,165,0x00000002,,1941,2620,12,mpc
240,登龍道,14544,蝶舞精,6568,170,0x00000010,,3737,3549,10,mpc
240,登龍道,14547,巡天監,6571,175,0x00000001,,3454,2360,8,mpc
240,登龍道,14550,賦文臣,6580,185,0x00000001,,5800,4736,5,mpc
240,登龍道,14553,雲蛟衛,6574,190,0x00000400,,6794,3620,5,mpc
240,登龍道,14556,豬痴妖,6577,180,0x00000020,,5845,3285,6,mpc
240,登龍道,14565,笑傲飛鷹,6589,160,0x00000004,,1270,3675,6,mpc
240,登龍道,14566,窮奇,6590,170,0x00000008,,2759,1544,6,mpc
240,登龍道,14567,巡天遊龍,6591,185,0x00000400,,6827,5654,5,mpc
241,凌風修境,14541,魔劍子,6565,165,0x00000002,,5126,3773,8,mpc
241,凌風修境,14544,蝶舞精,6568,170,0x00000010,,5724,5014,6,mpc
241,凌風修境,14547,巡天監,6571,175,0x00000001,,5914,3845,10,mpc
241,凌風修境,14550,賦文臣,6580,185,0x00000001,,4086,3441,6,mpc
241,凌風修境,14553,雲蛟衛,6574,190,0x00000400,,2851,2557,6,mpc
241,凌風修境,14556,豬痴妖,6577,180,0x00000020,,3916,3264,8,mpc
241,凌風修境,14559,雷公,6583,195,0x00000001,,4549,296,6,mpc
241,凌風修境,14562,風伯,6586,195,0x00000001,,4122,388,6,mpc
241,凌風修境,14566,窮奇,6590,170,0x00000008,,5710,3682,6,mpc
241,凌風修境,14568,巡天舞將,6592,200,0x00000001,,3632,616,5,mpc
241,凌風修境,14766,妖三娘翦虹,6622,220,0x00000002,,6443,3495,1,mpc
242,繚空碎島,14542,墮真劍仙,6566,180,0x00000002,,3654,687,8,mpc
242,繚空碎島,14544,蝶舞精,6568,170,0x00000010,,6057,4389,6,mpc
242,繚空碎島,14547,巡天監,6571,175,0x00000001,,4951,4273,8,mpc
242,繚空碎島,14550,賦文臣,6580,185,0x00000001,,4130,523,6,mpc
242,繚空碎島,14553,雲蛟衛,6574,190,0x00000400,,5903,3484,10,mpc
242,繚空碎島,14556,豬痴妖,6577,180,0x00000020,,6685,4671,6,mpc
242,繚空碎島,14559,雷公,6583,195,0x00000001,,3880,3066,8,mpc
242,繚空碎島,14562,風伯,6586,195,0x00000001,,3648,3261,8,mpc
242,繚空碎島,14568,巡天舞將,6592,200,0x00000001,,4010,2830,6,mpc
242,繚空碎島,14569,檮杌,6593,205,0x00000008,,1457,3795,5,mpc
242,繚空碎島,14603,魔劍仙無上,6616,220,0x00000002,,545,3846,1,mpc
243,浮世夢鄉,14602,夢迴草,5767,1,0x00002000,,4958,5002,10,mpc
243,浮世夢鄉,14604,照心劍影,5886,200,0x00000001,,4601,5068,1,mpc
243,浮世夢鄉,14605,照心術影,5887,200,0x00000001,,4665,5036,1,mpc
243,浮世夢鄉,14606,照心僧影,5888,200,0x00000001,,4729,5004,1,mpc
243,浮世夢鄉,14607,照心勇影,5889,200,0x00000001,,4793,4972,1,mpc
243,浮世夢鄉,14608,照心道影,5890,200,0x00000001,,4857,4940,1,mpc
243,浮世夢鄉,14609,照心劍影,5891,200,0x00000001,,4697,4972,1,mpc
243,浮世夢鄉,14610,照心術影,5892,200,0x00000001,,4761,4940,1,mpc
243,浮世夢鄉,14611,照心僧影,5893,200,0x00000001,,4729,5068,1,mpc
243,浮世夢鄉,14612,照心勇影,5894,200,0x00000001,,4793,5036,1,mpc
243,浮世夢鄉,14613,照心道影,5895,200,0x00000001,,4857,5004,1,mpc
244,飛雲忘野,14542,墮真劍仙,6566,180,0x00000002,,1741,3197,8,mpc
244,飛雲忘野,14545,夢花蝶仙,6569,185,0x00000010,,1279,2667,8,mpc
244,飛雲忘野,14548,巡天千戶,6572,190,0x00000001,,5910,1395,10,mpc
244,飛雲忘野,14551,瑞照天官,6581,200,0x00000001,,7896,2343,6,mpc
244,飛雲忘野,14557,千斤豬狂,6578,195,0x00000020,,5072,1746,7,mpc
244,飛雲忘野,14560,怒雷尊者,6584,210,0x00000001,,5345,4196,6,mpc
244,飛雲忘野,14563,暴風尊者,6587,210,0x00000001,,4826,3573,6,mpc
244,飛雲忘野,14569,檮杌,6593,205,0x00000008,,4733,1991,6,mpc
244,飛雲忘野,14570,朝天妖道,6594,190,0x00000002,,1936,3043,6,mpc
244,飛雲忘野,14571,饕餮,6595,220,0x00000008,,4429,3650,5,mpc
244,飛雲忘野,14765,犯戒僧極樂,6621,220,0x00000002,,3318,4153,1,mpc
244,飛雲忘野,14767,文誅筆妄言,6623,220,0x00000020,,5215,630,1,mpc
245,橫劍天關,14543,蕩神劍聖,6567,195,0x00000001,,5600,3789,8,mpc
245,橫劍天關,14545,夢花蝶仙,6569,185,0x00000010,,3149,4212,6,mpc
245,橫劍天關,14548,巡天千戶,6572,190,0x00000001,,1460,3212,9,mpc
245,橫劍天關,14551,瑞照天官,6581,200,0x00000001,,5704,3347,6,mpc
245,橫劍天關,14552,凰權天督,6582,215,0x00000001,,6804,1818,5,mpc
245,橫劍天關,14557,千斤豬狂,6578,195,0x00000020,,1845,3077,6,mpc
245,橫劍天關,14560,怒雷尊者,6584,210,0x00000001,,7247,2169,9,mpc
245,橫劍天關,14563,暴風尊者,6587,210,0x00000001,,7051,2404,9,mpc
245,橫劍天關,14571,饕餮,6595,220,0x00000008,,6717,2405,5,mpc
245,橫劍天關,14572,太初劍魄,6596,205,0x00000200,,2599,3166,8,mpc
245,橫劍天關,14768,幻魔忍無鄉,5692,220,0x00000002,,7707,5333,1,mpc
246,仙庭玉階,14543,蕩神劍聖,6567,195,0x00000001,,3240,4416,6,mpc
246,仙庭玉階,14546,靨羽蝶后,6570,200,0x00000010,,4854,4839,6,mpc
246,仙庭玉階,14549,九天神將,6573,205,0x00000001,,2162,3865,8,mpc
246,仙庭玉階,14552,凰權天督,6582,215,0x00000001,,5840,2055,10,mpc
246,仙庭玉階,14555,天海神蛟,6576,220,0x00000400,,5396,1768,6,mpc
246,仙庭玉階,14558,酒肉豬仙,6579,210,0x00000020,,1940,3179,6,mpc
246,仙庭玉階,14560,怒雷尊者,6584,210,0x00000001,,3759,1902,7,mpc
246,仙庭玉階,14563,暴風尊者,6587,210,0x00000001,,6904,3460,7,mpc
246,仙庭玉階,14571,饕餮,6595,220,0x00000008,,6175,838,6,mpc
246,仙庭玉階,14573,天地宰相,6597,225,0x00000001,,7474,972,5,mpc
246,仙庭玉階,14574,玉階飛凰,6598,235,0x00000800,,7035,955,5,mpc
247,闕真金閣,14543,蕩神劍聖,6567,195,0x00000001,,2678,3939,7,mpc
247,闕真金閣,14546,靨羽蝶后,6570,200,0x00000010,,2197,4264,7,mpc
247,闕真金閣,14549,九天神將,6573,205,0x00000001,,5633,4284,11,mpc
247,闕真金閣,14552,凰權天督,6582,215,0x00000001,,3151,3591,8,mpc
247,闕真金閣,14555,天海神蛟,6576,220,0x00000400,,5280,2473,9,mpc
247,闕真金閣,14558,酒肉豬仙,6579,210,0x00000020,,4429,4089,6,mpc
247,闕真金閣,14561,劈天大雷神,6585,225,0x00000001,,4121,1820,6,mpc
247,闕真金閣,14564,挪宇大風神,6588,225,0x00000001,,7644,3611,6,mpc
247,闕真金閣,14575,金閣天龍將,6599,230,0x00000400,,6808,2186,5,mpc
247,闕真金閣,14576,神御泰平龍,6600,235,0x00000400,,5717,2322,5,mpc
247,闕真金閣,14577,混沌,6601,240,0x00000008,,7153,2357,5,mpc
248,九霄天樓,14578,蒼真劍聖,6602,215,0x00000001,,1277,5021,10,mpc
248,九霄天樓,14579,九霄英衛,6603,220,0x00000001,,1217,4827,10,mpc
248,九霄天樓,14580,赤怒豬妖,6604,215,0x00000020,,2742,4301,3,mpc
248,九霄天樓,14581,青面豬妖,6605,215,0x00000020,,2423,4356,3,mpc
