monster_id,new_name,old_name,new_has_drop,old_has_drop,action,reason
14593,真‧混沌,真‧混沌,1,1,new_drop_kept,new monster row already has DropItem
14594,九天尊雷神王,九天尊雷神王,1,1,new_drop_kept,new monster row already has DropItem
14595,九天御風神王,九天御風神王,1,1,new_drop_kept,new monster row already has DropItem
14596,九天寶箱,九天寶箱,1,1,new_drop_kept,new monster row already has DropItem
14597,仙典九天寶箱,仙典九天寶箱,1,1,new_drop_kept,new monster row already has DropItem
14598,劫獸三兇錦囊,劫獸三兇錦囊,1,1,new_drop_kept,new monster row already has DropItem
14599,六道真元錦囊,六道真元錦囊,1,1,new_drop_kept,new monster row already has DropItem
14600,仙宗護具禮盒,仙宗護具禮盒,1,1,new_drop_kept,new monster row already has DropItem
14601,昇龍草,昇龍草,0,0,no_old_drop,old monster row missing or has no valid DropItem
14602,夢迴草,夢迴草,1,1,new_drop_kept,new monster row already has DropItem
14603,魔劍仙無上,魔劍仙無上,1,1,new_drop_kept,new monster row already has DropItem
14604,照心劍影,照心劍影,1,1,new_drop_kept,new monster row already has DropItem
14605,照心術影,照心術影,1,1,new_drop_kept,new monster row already has DropItem
14606,照心僧影,照心僧影,1,1,new_drop_kept,new monster row already has DropItem
14607,照心勇影,照心勇影,1,1,new_drop_kept,new monster row already has DropItem
14608,照心道影,照心道影,1,1,new_drop_kept,new monster row already has DropItem
14609,照心劍影,照心劍影,1,1,new_drop_kept,new monster row already has DropItem
14610,照心術影,照心術影,1,1,new_drop_kept,new monster row already has DropItem
14611,照心僧影,照心僧影,1,1,new_drop_kept,new monster row already has DropItem
14612,照心勇影,照心勇影,1,1,new_drop_kept,new monster row already has DropItem
14613,照心道影,照心道影,1,1,new_drop_kept,new monster row already has DropItem
14614,九天法器錦囊,九天法器錦囊,1,1,new_drop_kept,new monster row already has DropItem
14615,六道碎元木盒,六道碎元木盒,1,1,new_drop_kept,new monster row already has DropItem
14616,武神,武神,1,1,new_drop_kept,new monster row already has DropItem
14617,九天神兵,九天神兵,1,1,new_drop_kept,new monster row already has DropItem
14618,九天千戶長,九天千戶長,1,1,new_drop_kept,new monster row already has DropItem
14619,九天驃騎將軍,九天驃騎將軍,1,1,new_drop_kept,new monster row already has DropItem
14620,鳳權地宰,鳳權地宰,1,1,new_drop_kept,new monster row already has DropItem
14621,九天怒雷神,九天怒雷神,1,1,new_drop_kept,new monster row already has DropItem
14622,九天狂風神,九天狂風神,1,1,new_drop_kept,new monster row already has DropItem
14623,八星神獸錦囊,八星神獸錦囊,1,1,new_drop_kept,new monster row already has DropItem
14624,九星神獸錦囊,九星神獸錦囊,1,1,new_drop_kept,new monster row already has DropItem
14625,十星神獸錦囊,十星神獸錦囊,0,0,no_old_drop,old monster row missing or has no valid DropItem
14626,仙獸秋旅寶箱,仙獸秋旅寶箱,1,1,new_drop_kept,new monster row already has DropItem
14627,大羅錦囊,大羅錦囊,1,1,new_drop_kept,new monster row already has DropItem
14628,九天大羅錦囊,九天大羅錦囊,1,1,new_drop_kept,new monster row already has DropItem
14629,帝國佛珠寶盒,帝國佛珠寶盒,1,1,new_drop_kept,new monster row already has DropItem
14630,九天佛珠寶盒,九天佛珠寶盒,1,1,new_drop_kept,new monster row already has DropItem
14631,真‧宇宙神裝錦囊,真‧宇宙神裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14632,計都金榜錦囊,計都金榜錦囊,1,1,new_drop_kept,new monster row already has DropItem
14633,極獸裝備錦囊,極獸裝備錦囊,1,1,new_drop_kept,new monster row already has DropItem
14634,帝國榮耀錦囊,帝國榮耀錦囊,1,1,new_drop_kept,new monster row already has DropItem
14635,靈基福袋,靈基福袋,1,1,new_drop_kept,new monster row already has DropItem
14636,大靈基福袋,大靈基福袋,1,1,new_drop_kept,new monster row already has DropItem
14637,超靈基福袋,超靈基福袋,1,1,new_drop_kept,new monster row already has DropItem
14638,東瀛終甲錦囊,東瀛終甲錦囊,1,1,new_drop_kept,new monster row already has DropItem
14639,飛仙神兵寶箱,飛仙神兵寶箱,1,1,new_drop_kept,new monster row already has DropItem
14640,奧林帕斯神兵聖櫃,奧林帕斯神兵聖櫃,1,1,new_drop_kept,new monster row already has DropItem
14641,蒼濤聖玉蛟,蒼濤聖玉蛟,0,0,no_old_drop,old monster row missing or has no valid DropItem
14642,新‧神武之岩,新‧神武之岩,1,1,new_drop_kept,new monster row already has DropItem
14643,新‧玄冑之核,新‧玄冑之核,1,1,new_drop_kept,new monster row already has DropItem
14644,道骨錦囊,道骨錦囊,1,1,new_drop_kept,new monster row already has DropItem
14645,仙道錦囊,仙道錦囊,1,1,new_drop_kept,new monster row already has DropItem
14646,鑽石教士,鑽石教士,1,1,new_drop_kept,new monster row already has DropItem
14647,鑽石修女,鑽石修女,1,1,new_drop_kept,new monster row already has DropItem
14648,鑽石聖教士,鑽石聖教士,1,1,new_drop_kept,new monster row already has DropItem
14649,鑽石大神父,鑽石大神父,1,1,new_drop_kept,new monster row already has DropItem
14650,鑽石聖女美姜,鑽石聖女美姜,1,1,new_drop_kept,new monster row already has DropItem
14651,聖誕水鑽寶箱,聖誕水鑽寶箱,1,1,new_drop_kept,new monster row already has DropItem
14652,聖誕晶鑽紅襪,聖誕晶鑽紅襪,1,1,new_drop_kept,new monster row already has DropItem
14653,聖誕拾鑽鹿,聖誕拾鑽鹿,1,1,new_drop_kept,new monster row already has DropItem
14654,聖誕鑲鑽師,聖誕鑲鑽師,1,1,new_drop_kept,new monster row already has DropItem
14655,聖誕水鑽伯,聖誕水鑽伯,1,1,new_drop_kept,new monster row already has DropItem
14656,神鄉天鹿子,神鄉天鹿子,0,0,no_old_drop,old monster row missing or has no valid DropItem
14657,金馬賀歲寶袋,金馬賀歲寶袋,1,1,new_drop_kept,new monster row already has DropItem
14658,一步彩券福袋,一步彩券福袋,1,1,new_drop_kept,new monster row already has DropItem
14659,仙庭神兵寶箱,仙庭神兵寶箱,1,1,new_drop_kept,new monster row already has DropItem
14660,仙庭劍裝錦囊,仙庭劍裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14661,仙庭勇裝錦囊,仙庭勇裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14662,仙庭術裝錦囊,仙庭術裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14663,仙庭道裝錦囊,仙庭道裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14664,仙庭僧裝錦囊,仙庭僧裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14665,五派聖傳書袋,五派聖傳書袋,1,1,new_drop_kept,new monster row already has DropItem
14666,雙天飛馬福袋,雙天飛馬福袋,1,1,new_drop_kept,new monster row already has DropItem
14667,走馬刮刮樂,走馬刮刮樂,1,1,new_drop_kept,new monster row already has DropItem
14668,奔馬刮刮樂,奔馬刮刮樂,1,1,new_drop_kept,new monster row already has DropItem
14669,飛馬刮刮樂,飛馬刮刮樂,1,1,new_drop_kept,new monster row already has DropItem
14670,金馬刮刮樂,金馬刮刮樂,1,1,new_drop_kept,new monster row already has DropItem
14671,金馬獎刮刮樂,金馬獎刮刮樂,1,1,new_drop_kept,new monster row already has DropItem
14672,馬年騰馳寶袋,馬年騰馳寶袋,1,1,new_drop_kept,new monster row already has DropItem
14673,鐵馬路阻陣,鐵馬路阻陣,0,0,no_old_drop,old monster row missing or has no valid DropItem
14674,小年獸,小年獸,1,1,new_drop_kept,new monster row already has DropItem
14675,水火不侵小年獸,水火不侵小年獸,1,1,new_drop_kept,new monster row already has DropItem
14676,刀槍不入小年獸,刀槍不入小年獸,1,1,new_drop_kept,new monster row already has DropItem
14677,靈台清明小年獸,靈台清明小年獸,1,1,new_drop_kept,new monster row already has DropItem
14678,銅皮鐵骨小年獸,銅皮鐵骨小年獸,1,1,new_drop_kept,new monster row already has DropItem
14679,馬戲年小弟,馬戲年小弟,0,0,no_old_drop,old monster row missing or has no valid DropItem
14680,金馬年大哥,金馬年大哥,0,0,no_old_drop,old monster row missing or has no valid DropItem
14681,樂福忘憂袋2014,樂福忘憂袋2014,1,1,new_drop_kept,new monster row already has DropItem
14682,<蒼真劍聖>,<蒼真劍聖>,1,1,new_drop_kept,new monster row already has DropItem
14683,<九霄英衛>,<九霄英衛>,1,1,new_drop_kept,new monster row already has DropItem
14684,<赤怒豬妖>,<赤怒豬妖>,1,1,new_drop_kept,new monster row already has DropItem
14685,<青面豬妖>,<青面豬妖>,1,1,new_drop_kept,new monster row already has DropItem
14686,<紫兇豬魂>,<紫兇豬魂>,1,1,new_drop_kept,new monster row already has DropItem
14687,<墮簾月牙妖>,<墮簾月牙妖>,1,1,new_drop_kept,new monster row already has DropItem
14688,<鬥戰聖徒孫>,<鬥戰聖徒孫>,1,1,new_drop_kept,new monster row already has DropItem
14689,<天樓龍驍將>,<天樓龍驍將>,1,1,new_drop_kept,new monster row already has DropItem
14690,<迴天九翼蝶>,<迴天九翼蝶>,1,1,new_drop_kept,new monster row already has DropItem
14691,<錦袍仙丞>,<錦袍仙丞>,1,1,new_drop_kept,new monster row already has DropItem
14692,<雲蛟巨將>,<雲蛟巨將>,1,1,new_drop_kept,new monster row already has DropItem
14693,<天龍驃龍神>,<天龍驃龍神>,1,1,new_drop_kept,new monster row already has DropItem
14694,<真‧窮奇>,<真‧窮奇>,1,1,new_drop_kept,new monster row already has DropItem
14695,<真‧檮杌>,<真‧檮杌>,1,1,new_drop_kept,new monster row already has DropItem
14696,<真‧饕餮>,<真‧饕餮>,1,1,new_drop_kept,new monster row already has DropItem
14697,<真‧混沌>,<真‧混沌>,1,1,new_drop_kept,new monster row already has DropItem
14698,<九天尊雷神王>,<九天尊雷神王>,1,1,new_drop_kept,new monster row already has DropItem
14699,<九天御風神王>,<九天御風神王>,1,1,new_drop_kept,new monster row already has DropItem
14700,真九天寶箱,真九天寶箱,1,1,new_drop_kept,new monster row already has DropItem
14701,仙典真九天寶箱,仙典真九天寶箱,1,1,new_drop_kept,new monster row already has DropItem
14702,飆馬賀歲錦囊,飆馬賀歲錦囊,1,1,new_drop_kept,new monster row already has DropItem
14703,仙藏天寶鑑兵匣,仙藏天寶鑑兵匣,1,1,new_drop_kept,new monster row already has DropItem
14704,仙庭護具禮盒,仙庭護具禮盒,1,1,new_drop_kept,new monster row already has DropItem
14705,倒數二小時,倒數二小時,0,0,no_old_drop,old monster row missing or has no valid DropItem
14706,仙露花精,仙露花精,1,1,new_drop_kept,new monster row already has DropItem
14707,松齡聖龜,松齡聖龜,1,1,new_drop_kept,new monster row already has DropItem
14708,步天敖犬,步天敖犬,1,1,new_drop_kept,new monster row already has DropItem
14709,萬曆星將,萬曆星將,1,1,new_drop_kept,new monster row already has DropItem
14710,幻月銀狼,幻月銀狼,1,1,new_drop_kept,new monster row already has DropItem
14711,岩羅角獸,岩羅角獸,1,1,new_drop_kept,new monster row already has DropItem
14712,妙捷跳鼠,妙捷跳鼠,1,1,new_drop_kept,new monster row already has DropItem
14713,霧隱忍武,霧隱忍武,1,1,new_drop_kept,new monster row already has DropItem
14714,來世象尊,來世象尊,1,1,new_drop_kept,new monster row already has DropItem
14715,問頂仙龍,問頂仙龍,1,1,new_drop_kept,new monster row already has DropItem
14716,[仙露花精],[仙露花精],1,1,new_drop_kept,new monster row already has DropItem
14717,[松齡聖龜],[松齡聖龜],1,1,new_drop_kept,new monster row already has DropItem
14718,[步天敖犬],[步天敖犬],1,1,new_drop_kept,new monster row already has DropItem
14719,[萬曆星將],[萬曆星將],1,1,new_drop_kept,new monster row already has DropItem
14720,[幻月銀狼],[幻月銀狼],1,1,new_drop_kept,new monster row already has DropItem
14721,[岩羅角獸],[岩羅角獸],1,1,new_drop_kept,new monster row already has DropItem
14722,[妙捷跳鼠],[妙捷跳鼠],1,1,new_drop_kept,new monster row already has DropItem
14723,[霧隱忍武],[霧隱忍武],1,1,new_drop_kept,new monster row already has DropItem
14724,[來世象尊],[來世象尊],1,1,new_drop_kept,new monster row already has DropItem
14725,[問頂仙龍],[問頂仙龍],1,1,new_drop_kept,new monster row already has DropItem
14726,<仙露花精>,<仙露花精>,1,1,new_drop_kept,new monster row already has DropItem
14727,<松齡聖龜>,<松齡聖龜>,1,1,new_drop_kept,new monster row already has DropItem
14728,<步天敖犬>,<步天敖犬>,1,1,new_drop_kept,new monster row already has DropItem
14729,<萬曆星將>,<萬曆星將>,1,1,new_drop_kept,new monster row already has DropItem
14730,<幻月銀狼>,<幻月銀狼>,1,1,new_drop_kept,new monster row already has DropItem
14731,<岩羅角獸>,<岩羅角獸>,1,1,new_drop_kept,new monster row already has DropItem
14732,<妙捷跳鼠>,<妙捷跳鼠>,1,1,new_drop_kept,new monster row already has DropItem
14733,<霧隱忍武>,<霧隱忍武>,1,1,new_drop_kept,new monster row already has DropItem
14734,<來世象尊>,<來世象尊>,1,1,new_drop_kept,new monster row already has DropItem
14735,<問頂仙龍>,<問頂仙龍>,1,1,new_drop_kept,new monster row already has DropItem
14736,天地逢春寶袋,天地逢春寶袋,1,1,new_drop_kept,new monster row already has DropItem
14737,武神‧仙體,武神‧仙體,1,1,new_drop_kept,new monster row already has DropItem
14738,萬象禮包,萬象禮包,1,1,new_drop_kept,new monster row already has DropItem
14739,無窮萬象禮包,無窮萬象禮包,1,1,new_drop_kept,new monster row already has DropItem
14740,極盡萬象禮包,極盡萬象禮包,1,1,new_drop_kept,new monster row already has DropItem
14741,浩陽神兵寶匣,浩陽神兵寶匣,1,1,new_drop_kept,new monster row already has DropItem
14742,四兇霸裝錦囊,四兇霸裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14743,煌翠玉蝶仙,煌翠玉蝶仙,0,0,no_old_drop,old monster row missing or has no valid DropItem
14744,東海櫻花蝦,東海櫻花蝦,1,1,new_drop_kept,new monster row already has DropItem
14745,五香百羅狐,五香百羅狐,1,1,new_drop_kept,new monster row already has DropItem
14746,古株香菇精,古株香菇精,1,1,new_drop_kept,new monster row already has DropItem
14747,摩羅火頭僧,摩羅火頭僧,1,1,new_drop_kept,new monster row already has DropItem
14748,京珍皇汝豬,京珍皇汝豬,1,1,new_drop_kept,new monster row already has DropItem
14749,端午百寶香囊,端午百寶香囊,1,1,new_drop_kept,new monster row already has DropItem
14750,真‧端午萬寶香囊,真‧端午萬寶香囊,1,1,new_drop_kept,new monster row already has DropItem
14751,修真神兵寶箱,修真神兵寶箱,1,1,new_drop_kept,new monster row already has DropItem
14752,電玩瘋馬錦囊,電玩瘋馬錦囊,1,1,new_drop_kept,new monster row already has DropItem
14753,新奇跡靈符袋,新奇跡靈符袋,1,1,new_drop_kept,new monster row already has DropItem
14754,真地藏錦囊,真地藏錦囊,1,1,new_drop_kept,new monster row already has DropItem
14755,真三合奇裝寶箱,真三合奇裝寶箱,1,1,new_drop_kept,new monster row already has DropItem
14756,神世千夏錦囊,神世千夏錦囊,1,1,new_drop_kept,new monster row already has DropItem
14757,州際環夏錦囊,州際環夏錦囊,1,1,new_drop_kept,new monster row already has DropItem
14758,侯氏兵甲福袋2014,侯氏兵甲福袋2014,1,1,new_drop_kept,new monster row already has DropItem
14759,神州潮夏錦囊,神州潮夏錦囊,1,1,new_drop_kept,new monster row already has DropItem
14760,侯氏神寵福袋2014,侯氏神寵福袋2014,1,1,new_drop_kept,new monster row already has DropItem
14761,六道真元錦囊‧改,六道真元錦囊‧改,1,1,new_drop_kept,new monster row already has DropItem
14762,真極獸裝備錦囊,真極獸裝備錦囊,1,1,new_drop_kept,new monster row already has DropItem
14763,真九皇天尊龍,真九皇天尊龍,0,0,no_old_drop,old monster row missing or has no valid DropItem
14764,光芒萬丈錦囊,光芒萬丈錦囊,1,1,new_drop_kept,new monster row already has DropItem
14765,犯戒僧極樂,犯戒僧極樂,1,1,new_drop_kept,new monster row already has DropItem
14766,妖三娘翦虹,妖三娘翦虹,1,1,new_drop_kept,new monster row already has DropItem
14767,文誅筆妄言,文誅筆妄言,1,1,new_drop_kept,new monster row already has DropItem
14768,幻魔忍無鄉,幻魔忍無鄉,1,1,new_drop_kept,new monster row already has DropItem
14769,幻終仙獸稟月,幻終仙獸稟月,1,1,new_drop_kept,new monster row already has DropItem
14770,幻終玉兔,幻終玉兔,1,1,new_drop_kept,new monster row already has DropItem
14771,幻終搗蛋兔,幻終搗蛋兔,1,1,new_drop_kept,new monster row already has DropItem
14772,幻終搗藥兔,幻終搗藥兔,1,1,new_drop_kept,new monster row already has DropItem
14773,幻終羅伯兔,幻終羅伯兔,1,1,new_drop_kept,new monster row already has DropItem
14774,幻終小玉兔,幻終小玉兔,1,1,new_drop_kept,new monster row already has DropItem
14775,幻終幼玉兔,幻終幼玉兔,1,1,new_drop_kept,new monster row already has DropItem
14776,明月寶箱,明月寶箱,1,1,new_drop_kept,new monster row already has DropItem
14777,仙華中秋禮盒,仙華中秋禮盒,1,1,new_drop_kept,new monster row already has DropItem
14778,俠者無敵錦囊,俠者無敵錦囊,1,1,new_drop_kept,new monster row already has DropItem
14779,天俠裝甲福袋,天俠裝甲福袋,1,1,new_drop_kept,new monster row already has DropItem
14780,無限神兵寶箱,無限神兵寶箱,1,1,new_drop_kept,new monster row already has DropItem
14781,無限劍裝錦囊,無限劍裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14782,無限勇裝錦囊,無限勇裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14783,無限術裝錦囊,無限術裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14784,無限道裝錦囊,無限道裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14785,無限僧裝錦囊,無限僧裝錦囊,1,1,new_drop_kept,new monster row already has DropItem
14786,穹天千戶,穹天千戶,1,1,new_drop_kept,new monster row already has DropItem
14787,穹天軍長,穹天軍長,1,1,new_drop_kept,new monster row already has DropItem
14788,八部天章,八部天章,1,1,new_drop_kept,new monster row already has DropItem
14789,肅狄夷公,肅狄夷公,1,1,new_drop_kept,new monster row already has DropItem
14790,連雲精衛,連雲精衛,1,1,new_drop_kept,new monster row already has DropItem
14791,深宮幻蝶,深宮幻蝶,1,1,new_drop_kept,new monster row already has DropItem
14792,滄浪隱劍,滄浪隱劍,1,1,new_drop_kept,new monster row already has DropItem
14793,時真靈狸,時真靈狸,1,1,new_drop_kept,new monster row already has DropItem
14794,雷域金仙,雷域金仙,1,1,new_drop_kept,new monster row already has DropItem
14795,驚雷鴻蛟,驚雷鴻蛟,1,1,new_drop_kept,new monster row already has DropItem
14796,太古戰俑,太古戰俑,1,1,new_drop_kept,new monster row already has DropItem
14797,太古射俑,太古射俑,1,1,new_drop_kept,new monster row already has DropItem
14798,佑天神僧,佑天神僧,1,1,new_drop_kept,new monster row already has DropItem
14799,電影疾鷹,電影疾鷹,1,1,new_drop_kept,new monster row already has DropItem
14800,八天左雷王,八天左雷王,1,1,new_drop_kept,new monster row already has DropItem
14801,八天右風王,八天右風王,1,1,new_drop_kept,new monster row already has DropItem
14802,轟原風精,轟原風精,1,1,new_drop_kept,new monster row already has DropItem
14803,天柱巨靈,天柱巨靈,1,1,new_drop_kept,new monster row already has DropItem
14804,異時遊魔,異時遊魔,1,1,new_drop_kept,new monster row already has DropItem
14805,亂界雷鬼,亂界雷鬼,1,1,new_drop_kept,new monster row already has DropItem
14806,四聖劍仙,四聖劍仙,1,1,new_drop_kept,new monster row already has DropItem
14807,雀台朱鳳,雀台朱鳳,1,1,new_drop_kept,new monster row already has DropItem
14808,玄台岩齡,玄台岩齡,1,1,new_drop_kept,new monster row already has DropItem
14809,虎台白吼,虎台白吼,1,1,new_drop_kept,new monster row already has DropItem
14810,龍台飛影,龍台飛影,1,1,new_drop_kept,new monster row already has DropItem
14811,真劍修者,真劍修者,1,1,new_drop_kept,new monster row already has DropItem
14812,真勇修者,真勇修者,1,1,new_drop_kept,new monster row already has DropItem
14813,真術修者,真術修者,1,1,new_drop_kept,new monster row already has DropItem
14814,真道修者,真道修者,1,1,new_drop_kept,new monster row already has DropItem
14815,真禪修者,真禪修者,1,1,new_drop_kept,new monster row already has DropItem
14816,紫暮影蛟,紫暮影蛟,1,1,new_drop_kept,new monster row already has DropItem
14817,強襲飛龍,強襲飛龍,1,1,new_drop_kept,new monster row already has DropItem
14818,裂軀王龍,裂軀王龍,1,1,new_drop_kept,new monster row already has DropItem
14819,飲歲羅蛟,飲歲羅蛟,1,1,new_drop_kept,new monster row already has DropItem
14820,拂雲崩龍,拂雲崩龍,1,1,new_drop_kept,new monster row already has DropItem
14821,東天龍人,東天龍人,1,1,new_drop_kept,new monster row already has DropItem
14822,破日鬥龍,破日鬥龍,1,1,new_drop_kept,new monster row already has DropItem
14823,雷海神蛟,雷海神蛟,1,1,new_drop_kept,new monster row already has DropItem
14824,怒疆霸龍,怒疆霸龍,1,1,new_drop_kept,new monster row already has DropItem
14825,八荒碧龍麟,八荒碧龍麟,1,1,new_drop_kept,new monster row already has DropItem
14826,褐紋天虎,褐紋天虎,1,1,new_drop_kept,new monster row already has DropItem
14827,虛辰戰虎,虛辰戰虎,1,1,new_drop_kept,new monster row already has DropItem
14828,風行刀獸,風行刀獸,1,1,new_drop_kept,new monster row already has DropItem
14829,鎮國象神,鎮國象神,1,1,new_drop_kept,new monster row already has DropItem
14830,星虎白皇,星虎白皇,1,1,new_drop_kept,new monster row already has DropItem
14831,截拳虎衛,截拳虎衛,1,1,new_drop_kept,new monster row already has DropItem
14832,天尊獅座,天尊獅座,1,1,new_drop_kept,new monster row already has DropItem
14833,銀霜神牛,銀霜神牛,1,1,new_drop_kept,new monster row already has DropItem
14834,碎時狂虎,碎時狂虎,1,1,new_drop_kept,new monster row already has DropItem
14835,八卦戰虎王,八卦戰虎王,1,1,new_drop_kept,new monster row already has DropItem
14836,雀翼燼火,雀翼燼火,1,1,new_drop_kept,new monster row already has DropItem
14837,南天火影,南天火影,1,1,new_drop_kept,new monster row already has DropItem
14838,雀殿妃凰,雀殿妃凰,1,1,new_drop_kept,new monster row already has DropItem
14839,萬炎殺顱,萬炎殺顱,1,1,new_drop_kept,new monster row already has DropItem
14840,護火聖像,護火聖像,1,1,new_drop_kept,new monster row already has DropItem
14841,雀殿闇凰,雀殿闇凰,1,1,new_drop_kept,new monster row already has DropItem
14842,戰火刀魔,戰火刀魔,1,1,new_drop_kept,new monster row already has DropItem
14843,焚劫厲將,焚劫厲將,1,1,new_drop_kept,new monster row already has DropItem
14844,光耀神凰,光耀神凰,1,1,new_drop_kept,new monster row already has DropItem
14845,八熾燹鳳麟,八熾燹鳳麟,1,1,new_drop_kept,new monster row already has DropItem
14846,憾山拳熊,憾山拳熊,1,1,new_drop_kept,new monster row already has DropItem
14847,動界武犢,動界武犢,1,1,new_drop_kept,new monster row already has DropItem
14848,玄武甲龜,玄武甲龜,1,1,new_drop_kept,new monster row already has DropItem
14849,北天吼霸,北天吼霸,1,1,new_drop_kept,new monster row already has DropItem
14850,盤古石尊,盤古石尊,1,1,new_drop_kept,new monster row already has DropItem
14851,重絕泰斗,重絕泰斗,1,1,new_drop_kept,new monster row already has DropItem
14852,無瑕鎧妖,無瑕鎧妖,1,1,new_drop_kept,new monster row already has DropItem
14853,闢地巨獸,闢地巨獸,1,1,new_drop_kept,new monster row already has DropItem
14854,巖崴魔魁,巖崴魔魁,1,1,new_drop_kept,new monster row already has DropItem
14855,八極凜冰麟,八極凜冰麟,1,1,new_drop_kept,new monster row already has DropItem
14856,靈芝精,靈芝精,1,1,new_drop_kept,new monster row already has DropItem
14857,人蔘精,人蔘精,1,1,new_drop_kept,new monster row already has DropItem
14858,蒼狼,蒼狼,1,1,new_drop_kept,new monster row already has DropItem
14859,白鹿,白鹿,1,1,new_drop_kept,new monster row already has DropItem
14860,黑豹,黑豹,1,1,new_drop_kept,new monster row already has DropItem
14861,獵鷹,獵鷹,1,1,new_drop_kept,new monster row already has DropItem
14862,神行跳鼠,神行跳鼠,1,1,new_drop_kept,new monster row already has DropItem
14863,大黑天,大黑天,1,1,new_drop_kept,new monster row already has DropItem
14864,鬼河童,鬼河童,1,1,new_drop_kept,new monster row already has DropItem
14865,魅亂傘鬼,魅亂傘鬼,1,1,new_drop_kept,new monster row already has DropItem
14866,女邪土蜘蛛,女邪土蜘蛛,1,1,new_drop_kept,new monster row already has DropItem
14867,天境白象,天境白象,1,1,new_drop_kept,new monster row already has DropItem
14868,金翅鳥,金翅鳥,1,1,new_drop_kept,new monster row already has DropItem
14869,白夜帝猿,白夜帝猿,1,1,new_drop_kept,new monster row already has DropItem
14870,喪途羅將,喪途羅將,1,1,new_drop_kept,new monster row already has DropItem
14871,鬼曹馬面,鬼曹馬面,1,1,new_drop_kept,new monster row already has DropItem
14872,黃漠力駝,黃漠力駝,1,1,new_drop_kept,new monster row already has DropItem
14873,捲塵風妖,捲塵風妖,1,1,new_drop_kept,new monster row already has DropItem
14874,掀濤水妖,掀濤水妖,1,1,new_drop_kept,new monster row already has DropItem
14875,鋼冑聖騎,鋼冑聖騎,1,1,new_drop_kept,new monster row already has DropItem
14876,黑魔導女,黑魔導女,1,1,new_drop_kept,new monster row already has DropItem
14877,雲眉鷹后,雲眉鷹后,1,1,new_drop_kept,new monster row already has DropItem
14878,墮真劍邪,墮真劍邪,1,1,new_drop_kept,new monster row already has DropItem
14879,墨心神蝶,墨心神蝶,1,1,new_drop_kept,new monster row already has DropItem
14880,八界武軍,八界武軍,1,1,new_drop_kept,new monster row already has DropItem
14881,深闕智冕,深闕智冕,1,1,new_drop_kept,new monster row already has DropItem
14882,紫雷蠻蛟,紫雷蠻蛟,1,1,new_drop_kept,new monster row already has DropItem
14883,天地散仙,天地散仙,1,1,new_drop_kept,new monster row already has DropItem
14884,霸雷天尊,霸雷天尊,1,1,new_drop_kept,new monster row already has DropItem
14885,嘯風天尊,嘯風天尊,1,1,new_drop_kept,new monster row already has DropItem
14886,無限‧窮奇,無限‧窮奇,1,1,new_drop_kept,new monster row already has DropItem
14887,無限‧檮杌,無限‧檮杌,1,1,new_drop_kept,new monster row already has DropItem
14888,無限‧饕餮,無限‧饕餮,1,1,new_drop_kept,new monster row already has DropItem
14889,無限‧混沌,無限‧混沌,1,1,new_drop_kept,new monster row already has DropItem
14890,時之天守,時之天守,1,1,new_drop_kept,new monster row already has DropItem
14891,業之觀者,業之觀者,1,1,new_drop_kept,new monster row already has DropItem
14892,界之聖護,界之聖護,1,1,new_drop_kept,new monster row already has DropItem
14893,業障劍者,業障劍者,1,1,new_drop_kept,new monster row already has DropItem
14894,業障勇衛,業障勇衛,1,1,new_drop_kept,new monster row already has DropItem
14895,業障道者,業障道者,1,1,new_drop_kept,new monster row already has DropItem
14896,業障術士,業障術士,1,1,new_drop_kept,new monster row already has DropItem
14897,業障僧者,業障僧者,1,1,new_drop_kept,new monster row already has DropItem
14898,幻業劍魔,幻業劍魔,1,1,new_drop_kept,new monster row already has DropItem
14899,幻業勇魔,幻業勇魔,1,1,new_drop_kept,new monster row already has DropItem
14900,幻業術魔,幻業術魔,1,1,new_drop_kept,new monster row already has DropItem
14901,幻業道魔,幻業道魔,1,1,new_drop_kept,new monster row already has DropItem
14902,幻業僧魔,幻業僧魔,1,1,new_drop_kept,new monster row already has DropItem
14903,永劫‧修羅魔君,永劫‧修羅魔君,1,1,new_drop_kept,new monster row already has DropItem
14904,魏基,魏基,1,1,new_drop_kept,new monster row already has DropItem
14905,永劫‧無界閻羅,永劫‧無界閻羅,1,1,new_drop_kept,new monster row already has DropItem
14906,永劫‧地獄邪帝,永劫‧地獄邪帝,1,1,new_drop_kept,new monster row already has DropItem
14907,時業魔王‧卡馬,時業魔王‧卡馬,1,1,new_drop_kept,new monster row already has DropItem
14908,無敵新手錦囊,無敵新手錦囊,1,1,new_drop_kept,new monster row already has DropItem
14909,仙天配方錦囊,仙天配方錦囊,1,1,new_drop_kept,new monster row already has DropItem
